filer_id,candidate_name,office,district,year,total_expenditures,num_reports
86411,"Henry, Keith G.",STATEREP,23,2024.0,14500.0,2
87812,"Horn, Clint (Mr.)",STATEREP,142,2024.0,13983.86,3
88023,"Kanwal, Summara",STATEREP,76,2024.0,13836.58,5
87747,"Davis, Alicia N. (Mrs.)",STATEREP,21,2024.0,13721.66,5
88202,"Jimenez, Marisela",STATEREP,150,2024.0,13654.61,4
88265,"McLeon, John T. (Mr.)",STATEREP,74,2024.0,13581.449999999999,4
87717,"Collins III, Joe E. (Mr.)",STATEREP,HD 70,2024.0,13464.29,3
86104,"Wooten, Denise (Dr.)",STATEREP,63,2024.0,13460.95,6
88381,"Merugumala, Praveen D. (Mr.)",STATEREP,23,2024.0,13267.760000000002,4
57485,"Mallory Caraway, Barbara L. (Mrs.)",STATEREP,100,2024.0,13105.09,3
88147,"Caesar, Rosalind",STATEREP,139,2024.0,12954.75,6
88220,"Adams, Tony (Mr.)",STATEREP,61,2024.0,12670.4,9
88422,"Evans, Darrel",STATEREP,89,2024.0,12474.269999999999,5
86072,"Garza, Eric M. (Mr.)",STATEREP,125,2024.0,11853.56,6
88385,"Hunter, Albert",STATEREP,13,2024.0,11467.34,3
41006,"Reza, Homer (Mr.)",STATEREP,77,2024.0,11446.23,5
88421,"Washington, Makala L.",STATEREP,67,2024.0,11358.78,7
51449,"Anderson, Charles (The Honorable)",STATEREP,56,2024.0,11310.52,2
88341,"Soto, Sylvia",STATEREP,124,2024.0,11123.900000000001,6
87890,"Hodges Jr., Lawrence B. (Mr.)",STATEREP,14,2024.0,10781.9,1
88011,"Estrada, Jorge J. (Mr.)",STATEREP,55,2024.0,10682.7,14
85740,"Grace, Cody J. (Mr.)",STATEREP,6,2024.0,10460.57,7
88256,"White, Scott B. (Mr.)",STATEREP,HD 98,2024.0,10275.84,1
84152,"Hicks-Callaway, Vanessa F. (Mrs.)",STATEREP,30,2024.0,9842.91,8
88305,"Drake, Tiffany M. (Ms.)",STATEREP,62,2024.0,9685.01,7
88318,"Thorburn, William W. (Mr.)",STATEREP,97,2024.0,9612.8,4
85736,"Guillory II, James O. (Mr.)",STATEREP,131,2024.0,9010.47,2
51519,"Cannaday, Rose A. (Ms.)",STATEREP,105,2024.0,8913.92,6
88010,"Freeman, Dawn E. (Ms.)",STATEREP,113,2024.0,8845.09,1
88466,"Windmann, Richard G. (Mr.)",STATEREP,58,2024.0,8000.240000000001,8
87688,"Nunn, Jefferson",STATEREP,67,2024.0,7988.33,6
87921,"Switzer, Gregory A.",STATEREP,44,2024.0,7769.12,7
87991,"Amare, Tsion (Ms.)",STATEREP,113,2024.0,7763.39,1
88337,"Gutierrez, Claudio",STATEREP,147,2024.0,7410.35,3
88045,"Annello, Alexsandra R. (Mrs.)",STATEREP,HD 77,2024.0,7348.98,1
88225,"Sanchez, Carol Lynn (Ms.)",STATEREP,37,2024.0,7247.78,2
88346,"Moreno, Tennyson G.",STATEREP,45,2024.0,7075.3,4
88300,"Garcia, Linda J. (Ms.)",STATEREP,107,2024.0,7042.08,3
88294,"Casarez, Mariana (Ms.)",STATEREP,43,2024.0,6997.75,5
81966,"Herrera, Joe P. (Mr.)",STATEREP,53,2024.0,6993.530000000001,6
85969,"Johnson, Vanesia (Ms.)",STATEREP,76,2024.0,6873.719999999999,4
88258,"Carstens Jr., David W. (Mr.)",STATEREP,66,2024.0,6773.0,4
88310,"Smith, Sarah K. (Mrs.)",STATEREP,126,2024.0,6615.0,4
88345,"Max-Alalibo, Ibifrisolam (Mr.)",STATEREP,HD27,2024.0,6482.0,2
88002,"Grable, Brandon J. (Mr.)",STATEREP,119,2024.0,6423.07,7
88222,"Aina, Dayo David",STATEREP,76,2024.0,6245.55,5
88331,"Gassaway, Timothy W. (Mr.)",STATEREP,87,2024.0,6135.66,4
88114,"Lehr, John C. (Mr.)",STATEREP,127,2024.0,5915.92,7
87888,"Huang, Jessica Rose (Mrs.)",STATEREP,HD 61,2024.0,5525.2,2
88228,"Symons, Diane M. (Ms.)",STATEREP,97,2024.0,5169.1900000000005,7
88069,"Figueroa, Cynthia",STATEREP,106,2024.0,5120.15,1
65802,"Lozano, Jose M. (The Honorable)",STATEREP,43,2024.0,4979.5,7
88316,"Burgess, Clint C.",STATEREP,101,2024.0,4580.0,6
82452,"Carnahan, Chad M. (Mr.)",STATEREP,112,2024.0,4257.38,4
82438,"Walton, Victoria (Ms.)",STATEREP,109,2024.0,4196.64,2
87641,"Huls, Dale T. (Mr.)",STATEREP,HD1,2024.0,4170.31,1
85648,"Covey, David A.",STATEREP,HD21,2024.0,3968.38,1
88104,"McAuliffe, Cathleen F. (Ms.)",STATEREP,32,2024.0,3710.94,3
82252,"Midler, Richard M. (Mr.)",STATEREP,16,2024.0,3705.73,5
88208,"Fuentes, Charles A. (Mr.)",STATEREP,119,2024.0,3610.17,4
88343,"Stanley, Stephen W. (Mr.)",STATEREP,House,2024.0,3403.25,1
88267,"Robinson, Brett A. (Mr.)",STATEREP,130,2024.0,3248.4,8
87843,"Simmons, Lea C.S. (Ms.)",STATEREP,76,2024.0,3220.44,10
87741,"Washington, Kristen C.R. (Ms.)",STATEREP,2,2024.0,3037.81,5
87280,"Freimarck, David J. (Mr.)",STATEREP,44,2024.0,2644.84,3
88089,"Ramirez, Larissa (Mrs.)",STATEREP,24,2024.0,2605.7799999999997,3
88160,"Villarreal-Dimas, Graciela E. (Ms.)",STATEREP,80,2024.0,2480.53,2
69780,"Crenshaw, Sandra (Ms.)",STATEREP,100,2024.0,2250.0,5
82391,"Sharp, Lee W. (Mr.)",STATEREP,137,2024.0,2103.12,7
67989,"Schafersman, Steven D. (Mr.)",STATEREP,82,2024.0,2101.11,5
88306,"Geary, Kevin M. (Mr.)",STATEREP,122,2024.0,2095.61,6
88346,"Moreno, Tennyson G.",STATEREP,HD45,2024.0,1932.84,1
87562,"Hill, Todd Michael (Mr.)",STATEREP,undecided,2024.0,1547.0,1
82438,"Walton, Victoria (Ms.)",STATEREP,,2024.0,1500.0,1
88221,"McDaniel, Joe S. (Mr.)",STATEREP,7,2024.0,1500.0,2
88233,"Johnson, Collin D. (Mr.)",STATEREP,57,2024.0,1500.0,9
88342,"Sawatzki, Dan",STATEREP,119,2024.0,1500.0,3
87888,"Huang, Jessica Rose (Mrs.)",STATEREP,TX HD61,2024.0,1380.4,1
87952,"Ford, Davis W. (Mr.)",STATEREP,55,2024.0,1376.6100000000001,2
87717,"Collins III, Joe E. (Mr.)",STATEREP,70,2024.0,1326.7900000000002,3
65931,"Rinaldi, Matthew D. (The Honorable)",STATEREP,115,2024.0,1301.7,2
88277,"Anderson, Robin J. (Mr.)",STATEREP,139,2024.0,1175.31,3
88313,"Lopez, Noah L. (Mr.)",STATEREP,84,2024.0,1124.61,3
88172,"Cantu, Robert (Mr.)",STATEREP,39,2024.0,1107.12,1
87934,"Daggett, Jai L. (Mr.)",STATEREP,25,2024.0,1106.0,2
33156,"Hagan, Kevin J. (Mr.)",STATEREP,128,2024.0,1101.2,6
85755,"Garcia, Jimmie L. (Mr.)",STATEREP,39,2024.0,1079.8600000000001,4
88888,"Brummell, Jennifer L. (Mrs.)",STATEREP,10,2024.0,1013.32,2
86264,"Goolsbee, Linda D. (Ms.)",STATEREP,HD 71,2024.0,1000.0,1
88352,"Walters, Bonnie",STATEREP,7,2024.0,1000.0,2
88275,"Kosich, Nicole Amy",STATEREP,46,2024.0,986.52,4
88888,"Brummell, Jennifer L. (Mrs.)",STATEREP,HD 10,2024.0,967.02,1
58820,"Baldwin, W. Bret (Mr.)",STATEREP,HD30,2024.0,950.0,1
88951,"Steele, Seth NMN (Mr.)",STATEREP,18,2024.0,950.0,3
88348,"Crain, Darryl W.",STATEREP,116,2024.0,910.0,2
88343,"Stanley, Stephen W. (Mr.)",STATEREP,,2024.0,871.96,1
82395,"Fortenberry, Jerry (Mr.)",STATEREP,103,2024.0,860.94,3
56322,"White, James E. (The Honorable)",STATEREP,19,2024.0,838.79,2
84511,"Truong, Lily P. (Mrs.)",STATEREP,149,2024.0,750.0,4
88104,"McAuliffe, Cathleen F. (Ms.)",STATEREP,HD 32,2024.0,750.0,1
88406,"Campos Jr., Manuel",STATEREP,19,2024.0,729.17,5
87841,"Lopez, Andres",STATEREP,121,2024.0,725.0,1
87726,"Platts, Shilo (Mr.)",STATEREP,21,2024.0,677.04,1
86410,"Missick, Stephen A.",STATEREP,HD-18,2024.0,644.86,3
87280,"Friemarck, David J. (Mr.)",STATEREP,44,2024.0,644.69,2
62069,"Roberts, Fred A. (Mr.)",STATEREP,,2024.0,600.0,1
58436,"Wyman, Stephen M. (Mr.)",STATEREP,20,2024.0,549.0,4
62755,"Hall, Art A. (Mr.)",STATEREP,120,2024.0,500.0,4
51940,"Roberts, Joseph W. (Mr.)",STATEREP,100,2024.0,492.16,5
88308,"Bar-Sela, Yannai A. (Mr.)",STATEREP,4,2024.0,392.35,7
84939,"Luther, Shelley A. (The Honorable)",STATEREP,62,2024.0,389.7,1
88378,"Arturo, Henry",STATEREP,130,2024.0,375.38,3
85680,"Lowe, David O. (Mr.)",STATEREP,91,2024.0,354.8,3
87709,"Mattingly, Tyler R. (Mr.)",STATEREP,HD 3,2024.0,350.0,1
88345,"Max-Alalibo, Ibifrisolam (Mr.)",STATEREP,27,2024.0,300.0,2
82354,"Payne, Ronald (Mr.)",STATEREP,120,2024.0,268.0,3
88158,"McFarlane, Justice Omar (Mr.)",STATEREP,100,2024.0,249.24,4
86147,"Hale, Rachel S. (Mrs.)",STATEREP,11,2024.0,193.65,2
88133,"Rocha, Marty M.",STATEREP,28,2024.0,175.0,1
88285,"Boynton, Nathan T. (Mr.)",STATEREP,50,2024.0,164.52,3
86246,"Hamilton, Darren J.",STATEREP,57,2024.0,139.38,5
85291,"Vance, Zachary A.",STATEREP,19,2024.0,74.0,2
87888,"Huang, Jessica Rose (Mrs.)",STATEREP,26,2024.0,10.8,3
88141,"Byrn Jr., Charles D. (Mr.)",STATEREP,HD 71,2024.0,4.3,1
20108,"Giddings, Helen (The Honorable)",STATEREP,109,2024.0,0.0,2
26313,"Farrar, Jessica (The Honorable)",STATEREP,148,2024.0,0.0,2
32865,"Reyna Jr., Arthur C. (Mr.)",STATEREP,125,2024.0,0.0,2
37080,"Franks, Michael A. (Mr.)",STATEREP,132,2024.0,0.0,2
41097,"Rodriguez, Eduardo R. (The Honorable)",STATEREP,51,2024.0,0.0,1
54113,"Russell, Stephen H. (Mr.)",STATEREP,8,2024.0,0.0,2
56964,"Landtroop Jr., James F. (Mr.)",STATEREP,83,2024.0,0.0,1
56964,"Landtroop Jr., James F. (Mr.)",STATEREP,84,2024.0,0.0,1
58917,"Holk, Brian W. (Mr.)",STATEREP,53,2024.0,0.0,2
66306,"Bohmfalk, Robert Milton (Mr.)",STATEREP,44,2024.0,0.0,4
67539,"Fallon, Patrick E. (The Honorable)",STATEREP,106,2024.0,0.0,2
67723,"Bonnen, James Gregory (The Honorable)",STATEREP,24,2024.0,0.0,6
67792,"Jones, Larry D. (Mr.)",STATEREP,61,2024.0,0.0,3
67792,"Jones, Larry D. (Mr.)",STATEREP,70,2024.0,0.0,1
68147,"Herrera, Delicia (Ms.)",STATEREP,124,2024.0,0.0,3
80010,"Oliverson, Thomas J. (The Honorable)",STATEREP,130,2024.0,0.0,4
80137,"Raymond, Carlos Antonio (Mr.)",STATEREP,,2024.0,0.0,1
80152,"Lane, Jeffrey A. (Mr.)",STATEREP,78,2024.0,0.0,2
80239,"Fletcher, Jeffrey L. (Mr.)",STATEREP,,2024.0,0.0,1
82182,"Calanni, Gina N. (The Honorable)",STATEREP,132,2024.0,0.0,1
82182,"Calanni, Gina N. (The Honorable)",STATEREP,,2024.0,0.0,1
82204,"Trojacek, Richard S. (Mr.)",STATEREP,148,2024.0,0.0,2
82285,"Rogers, Jason K (Mr.)",STATEREP,9,2024.0,0.0,2
82354,"Payne, Ronald (Mr.)",STATEREP,,2024.0,0.0,1
83298,"Rayo-Garza, Coda Edith (Mrs.)",STATEREP,125,2024.0,0.0,1
83889,"Pitts, James R. (Mr.)",STATEREP,10,2024.0,0.0,2
84072,"Lee, Ryan D. (Mr.)",STATEREP,129,2024.0,0.0,1
84158,"Patton, Elvonte (Mr.)",STATEREP,131,2024.0,0.0,3
84410,"Williams, David Mark (Mr.)",STATEREP,11,2024.0,0.0,1
84462,"Davis, Jerry V. (Mr.)",STATEREP,142,2024.0,0.0,1
85988,"Rector, Christopher D.",STATEREP,97,2024.0,0.0,1
86094,"Steele, Shanna L.",STATEREP,18,2024.0,0.0,3
86172,"McCarthy, Daniel J. (Mr.)",STATEREP,48,2024.0,0.0,5
86239,"Parker, Katherine",STATEREP,74,2024.0,0.0,1
86302,"McGilvrey, Valerie (Ms.)",STATEREP,150,2024.0,0.0,1
86306,"Schroppel, Jeremy E. (Mr.)",STATEREP,10,2024.0,0.0,6
86360,"Miller, Jeffrey A. (Mr.)",STATEREP,14,2024.0,0.0,3
86410,"Missick, Stephen A.",STATEREP,18,2024.0,0.0,2
86410,"Missick, Stephen A.",STATEREP,HD-11,2024.0,0.0,1
86433,"Franklin, Gary W.",STATEREP,68,2024.0,0.0,1
87295,"Gerard, Andre T. (Mr.)",STATEREP,129,2024.0,0.0,5
87709,"Mattingly, Tyler R. (Mr.)",STATEREP,District 3,2024.0,0.0,1
87727,"Carrasco, Aimee (Mrs.)",STATEREP,72,2024.0,0.0,2
87727,"Carrasco, Aimee (Mrs.)",STATEREP,,2024.0,0.0,2
87755,"Haney, Kerry B.",STATEREP,86,2024.0,0.0,1
87863,"Johnson, Micah",STATEREP,2,2024.0,0.0,2
87961,"Rogers, Dan (Mr.)",STATEREP,87,2024.0,0.0,1
87999,"Sloan, Terry L. (Mr.)",STATEREP,56,2024.0,0.0,1
88072,"Andino Jr., Carlos E. (Mr.)",STATEREP,63,2024.0,0.0,2
88080,"Duke, Robert L. (Mr.)",STATEREP,18,2024.0,0.0,1
88091,"Mendez, Daniel J. (Mr.)",STATEREP,43,2024.0,0.0,2
88102,"Valerio, Bianca (Ms.)",STATEREP,HD144,2024.0,0.0,1
88102,"Valerio, Bianca (Ms.)",STATEREP,,2024.0,0.0,1
88203,"Cardell, Simon WB (Mr.)",STATEREP,106,2024.0,0.0,2
88206,"Mazzola, Brian N. (Mr.)",STATEREP,21,2024.0,0.0,1
88243,"Galvin, David P. (Mr.)",STATEREP,TX HD 133,2024.0,0.0,1
88253,"L. Burgess III, Kenneth (Mr.)",STATEREP,82,2024.0,0.0,1
88325,"LeBlanc, Jeinay",STATEREP,30,2024.0,0.0,3
88339,"York, Lance",STATEREP,146,2024.0,0.0,7
88340,"Douglas, Audrey",STATEREP,134,2024.0,0.0,2
88349,"Chatman, Joyce Marie",STATEREP,142,2024.0,0.0,5
88378,"Arturo, Henry",STATEREP,138,2024.0,0.0,1
88424,"Ramirez Gonzalez, Teresa",STATEREP,District 91,2024.0,0.0,2
88464,"Profili, Robert (Mr.)",STATEREP,12,2024.0,0.0,3
88575,"Mitchell, Zena Edith",STATEREP,46,2024.0,0.0,4
88575,"Mitchell, Zena Edith",STATEREP,,2024.0,0.0,1
88880,"McGunegle, Jeffrey L. (Mr.)",STATEREP,87,2024.0,0.0,2
86109,"LaMantia, Morgan J. (The Honorable)",STATESEN,27,2024.0,5312319.13,2
85712,"Hagenbuch, Brent (Mr.)",STATESEN,30,2024.0,5046877.08,8
86098,"Hinojosa, Adan (Mr.)",STATESEN,27,2024.0,2460426.75,7
81605,"Johnson, Nathan M. (The Honorable)",STATESEN,16,2024.0,2436135.83,9
88296,"Yarbrough, Jace R.",STATESEN,30,2024.0,1493481.79,10
86313,"Cook, Molly C. (Ms.)",STATESEN,15,2024.0,1328540.18,12
58399,"Parker IV, Nathaniel W. (The Honorable)",STATESEN,12,2024.0,880591.0599999999,5
80580,"Johnson, Jarvis (The Honorable)",STATESEN,15,2024.0,704699.37,7
20990,"West, Royce (The Honorable)",STATESEN,23,2024.0,613504.73,3
81727,"Middleton II, David M. (The Honorable)",STATESEN,11,2024.0,557973.89,3
36483,"King, Phillip S. (The Honorable)",STATESEN,10,2024.0,498559.03,4
88058,"De Moor, MD, FACEP, Carrie Elizabeth",STATESEN,30,2024.0,486573.91000000003,5
35962,"Nichols, Robert Lee (The Honorable)",STATESEN,3,2024.0,456504.03,2
41354,"Kolkhorst, Lois W. (The Honorable)",STATESEN,18,2024.0,443035.81,3
84783,"Eckhardt, Sarah (The Honorable)",STATESEN,14,2024.0,409690.17,4
88030,"Litton, Todd C.",STATESEN,15,2024.0,389318.94,5
42411,"Menendez, Jose (The Honorable)",STATESEN,26,2024.0,369687.49,5
24376,"Alvarado, Carol (The Honorable)",STATESEN,6,2024.0,350365.93000000005,7
87369,"Soora, Karthik (Mr.)",STATESEN,15,2024.0,298195.75,4
81932,"Paxton, Angela (The Honorable)",STATESEN,8,2024.0,284215.45,3
69541,"Blanco, Cesar J. (The Honorable)",STATESEN,29,2024.0,253614.46,3
66066,"Perry, Charles L. (The Honorable)",STATESEN,28,2024.0,225246.29,2
51630,"Hughes, D. Bryan (The Honorable)",STATESEN,1,2024.0,174364.64,1
67980,"Hall III, Robert L. (The Honorable)",STATESEN,2,2024.0,164124.53999999998,2
80065,"Neave Criado, Victoria (The Honorable)",STATESEN,16,2024.0,163592.63,3
87955,"Malik, Nasir H. (Mr.)",STATESEN,7,2024.0,162765.14,6
51630,"Hughes, D. Bryan (The Honorable)",STATESEN,`,2024.0,154001.96,1
51630,"Hughes, D. Bryan (The Honorable)",STATESEN,`1,2024.0,154001.96,1
80439,"Flores, Peter P. (The Honorable)",STATESEN,24,2024.0,131261.92,2
52983,"Miles, Borris Lee (The Honorable)",STATESEN,13,2024.0,113386.73999999999,2
65996,"Schwertner, Charles (The Honorable)",STATESEN,5,2024.0,109000.0,3
70612,"Bonton, Michelle Anderson (Mrs.)",STATESEN,15,2024.0,105427.73000000001,5
62485,"Gutierrez, Rolando (The Honorable)",STATESEN,19,2024.0,104656.04,1
67769,"Springer Jr., Drew Alan (The Honorable)",STATESEN,30,2024.0,69269.22,1
80580,"Johnson, Jarvis (The Honorable)",STATESEN,District 15,2024.0,33419.47,1
65737,"Cheng, Kathy (Ms.)",STATESEN,17,2024.0,30253.8,6
88188,"Mello, Rachel L. (Mrs.)",STATESEN,8,2024.0,18605.69,6
83170,"Fierro, Martha E. (Mrs.)",STATESEN,6,2024.0,14473.57,3
87738,"Morris, Andrew P. (Mr.)",STATESEN,10,2024.0,11773.33,6
88213,"Fox, Merrie A.",STATESEN,25,2024.0,11274.66,2
88199,"Clark, Cody J. (Mr.)",STATESEN,30,2024.0,10140.61,7
88014,"Frey, Dale M.H.",STATESEN,30,2024.0,6766.5,9
88062,"Braxton Sr., Michael G. (Mr.)",STATESEN,30,2024.0,5716.04,5
88140,"Draper, Stephanie T. (Mrs.)",STATESEN,12,2024.0,4206.18,6
88214,"Trahan Jr., Joseph L. (Mr.)",STATESEN,15,2024.0,4051.68,2
83170,"Fierro, Martha E. (Mrs.)",STATESEN,SD6,2024.0,3645.19,3
87965,"McGhee, Matthew D. (Mr.)",STATESEN,30,2024.0,2504.95,4
67232,"Cardenas Jr., Alberto P. (Mr.)",STATESEN,15,2024.0,2500.0,4
88171,"Vargas, Robin L. (Ms.)",STATESEN,27,2024.0,2295.41,5
69651,"Huffines, Donald B. (Mr.)",STATESEN,16,2024.0,980.0,3
88288,"Gwinn, Michelle",STATESEN,7,2024.0,445.20000000000005,4
69199,"Burton, Konni L. (Mrs.)",STATESEN,,2024.0,300.0,1
20073,"Galloway, Michael L. (Mr.)",STATESEN,4,2024.0,0.0,2
37510,"Huffman, C. Joan (The Honorable)",STATESEN,17,2024.0,0.0,5
51451,"Creighton, C. Brandon (The Honorable)",STATESEN,4,2024.0,0.0,2
51804,"Norred, Warren V. (Mr.)",STATESEN,10,2024.0,0.0,2
66267,"Kless, Edward J. (Mr.)",STATESEN,8,2024.0,0.0,3
67809,"Campbell M.D., Donna (The Honorable)",STATESEN,25,2024.0,0.0,4
69337,"Bettencourt, Paul (The Honorable)",STATESEN,7,2024.0,0.0,4
69377,"Bilyeu, Whitney C. (Mrs.)",STATESEN,7,2024.0,0.0,1
86288,"Dahlberg, Julia E. (Mrs.)",STATESEN,21,2024.0,0.0,2
51407,"Paxton Jr., W. Kenneth (The Honorable)",ATTYGEN,,2022.0,37737220.49,14
68738,"Bush, George P. (The Honorable)",ATTYGEN,,2022.0,9024329.2,5
86056,"Garza, Rochelle Mercedes",ATTYGEN,,2022.0,4123140.4000000004,10
84866,"Jaworski, Joe S. (Mr.)",ATTYGEN,,2022.0,1971991.27,8
20192,"Gohmert, Louie (The Honorable)",ATTYGEN,,2022.0,1034505.47,3
85637,"Merritt, Lee (Mr.)",ATTYGEN,,2022.0,692901.0499999999,5
20192,"Gohmert, Louis B. (The Honorable)",ATTYGEN,,2022.0,261042.18000000002,8
68347,"Ash, Mark (Mr.)",ATTYGEN,,2022.0,4200.28,5
37903,"Fields, Michael R. (Mr.)",ATTYGEN,,2022.0,3750.0,3
86395,"Raynor, S. (Mr.)",ATTYGEN,,2022.0,3750.0,3
40421,"Guzman, Eva M. (The Honorable)",ATTYGEN,,2022.0,0.0,7
84794,"Garcia, John C. (Mr.)",ATTYGEN,,2022.0,0.0,2
51286,"Hegar Jr., Glenn A. (The Honorable)",COMPTROLLER,,2022.0,2530787.4099999997,7
83742,"Dudding, Janet T. (Ms.)",COMPTROLLER,,2022.0,569227.5800000001,16
81838,"Mahoney, Tim (Mr.)",COMPTROLLER,,2022.0,85778.8,5
86192,"Vega, Angel L. (Mr.)",COMPTROLLER,,2022.0,16369.61,7
86357,"Goloby, Mark Vincent (Mr.)",COMPTROLLER,State,2022.0,15606.34,3
86357,"Goloby, Mark Vincent (Mr.)",COMPTROLLER,,2022.0,3948.56,1
68114,"Berlanga, Michael (Mr.)",COMPTROLLER,,2022.0,20.0,1
68114,"Berlanga, Michael (Mr.)",COMPTROLLER,State,2022.0,0.0,1
86258,"Echavarria, Victor A (Mr.)",COMPTROLLER,,2022.0,0.0,3
69651,"Huffines, Donald B. (Mr.)",GOVERNOR,,2022.0,25005397.630000003,6
86401,"Horn, Kandy Kaye",GOVERNOR,,2022.0,4103438.5999999996,7
19652,"Abbott, Greg (The Honorable)",GOVERNOR,,2022.0,2435762.09,8
83877,"West, Allen B. (Mr.)",GOVERNOR,,2022.0,2082038.6,3
69397,"Collier, Michael E. (Mr.)",GOVERNOR,,2022.0,226315.57,1
85280,"Prather, Chad E. (Mr.)",GOVERNOR,,2022.0,164862.77,3
81683,"Harrison, Daniel C. (Mr.)",GOVERNOR,,2022.0,90855.57,7
82417,"Tippetts, Mark Jay (Mr.)",GOVERNOR,,2022.0,54096.780000000006,5
86494,"Cunneen, Justin Ryan",GOVERNOR,,2022.0,11939.04,2
68811,"Gilbert, Deirdre D. (Mrs.)",GOVERNOR,,2022.0,9351.17,1
85282,"Barrios, Delilah L.",GOVERNOR,,2022.0,7992.98,3
85424,"Belew, Paul G. (Mr.)",GOVERNOR,statewide,2022.0,7800.0,2
85656,"Catania Sr., Anthony J. (Mr.)",GOVERNOR,,2022.0,6450.0,2
86142,"Diaz, Joy E. (Mrs.)",GOVERNOR,,2022.0,5376.86,3
86664,"Abernathy, Jacqueline Harvey (Dr.)",GOVERNOR,,2022.0,5039.42,5
86326,"Wakeland, Richard E. (Mr.)",GOVERNOR,,2022.0,3935.42,4
86357,"Goloby, Mark Vincent (Mr.)",GOVERNOR,State,2022.0,3695.0299999999997,4
85282,"Barrios, Delilah L.",GOVERNOR,Texas,2022.0,2898.93,3
81681,"Cooper, Michael E. (Mr.)",GOVERNOR,,2022.0,1948.3,3
69817,"Cavazos, Cynthia T. (Ms.)",GOVERNOR,Texas,2022.0,1338.84,1
85117,"Barrientez, Inocencio (Mr.)",GOVERNOR,,2022.0,608.16,3
84940,"Wynne, Patrick S. (Mr.)",GOVERNOR,,2022.0,604.02,3
85954,"Woolery, David R. (Mr.)",GOVERNOR,,2022.0,259.0,5
86329,"Perry, Ricky L. (Mr.)",GOVERNOR,,2022.0,81.0,4
69817,"Cavazos, Cynthia T. (Ms.)",GOVERNOR,,2022.0,0.0,9
80586,"Gruene, Katija A. (Ms.)",GOVERNOR,,2022.0,0.0,1
84924,"Sharpley, Van D. (Mr.)",GOVERNOR,,2022.0,0.0,2
85044,"Holsome, Samuel M. (Mr.)",GOVERNOR,,2022.0,0.0,1
85410,"Schwab, Kurt L. (Mr.)",GOVERNOR,,2022.0,0.0,1
85424,"Belew, Paul G. (Mr.)",GOVERNOR,,2022.0,0.0,2
85649,"Hardison, Yomi S. (Ms.)",GOVERNOR,,2022.0,0.0,2
86096,"O'Rourke, Robert F. (Mr.)",GOVERNOR,,2022.0,0.0,8
86248,"Cortina, Raul I. (Mr.)",GOVERNOR,,2022.0,0.0,2
86483,"Dennis, Jal Ray",GOVERNOR,,2022.0,0.0,2
86484,"Franco, Jorge Alberto",GOVERNOR,,2022.0,0.0,2
86487,"Turullols-Bonilla, Ricardo",GOVERNOR,,2022.0,0.0,2
86490,"Sharp, Sean",GOVERNOR,,2022.0,0.0,2
69397,"Collier, Michael E. (Mr.)",LTGOVERNOR,,2022.0,5145302.0600000005,20
57897,"Patrick, Dan (The Honorable)",LTGOVERNOR,,2022.0,175985.05000000002,11
85933,"Dowd, Matthew (Mr.)",LTGOVERNOR,,2022.0,118808.47,1
86343,"Brailey, Carla (Dr.)",LTGOVERNOR,,2022.0,79698.63,6
81736,"Beckley, Michelle J. (The Honorable)",LTGOVERNOR,,2022.0,77958.4,4
67924,"Miller, Daniel O. (Mr.)",LTGOVERNOR,,2022.0,67224.43,4
85834,"Sorrells, Aaron M.",LTGOVERNOR,,2022.0,37809.18,5
85883,"Bradford, Trayce E. (Mrs.)",LTGOVERNOR,,2022.0,16550.24,7
85291,"Vance, Zachary A.",LTGOVERNOR,,2022.0,11761.130000000001,7
84792,"Bullis, Todd (Mr.)",LTGOVERNOR,30,2022.0,4398.53,3
86094,"Steele, Shanna L.",LTGOVERNOR,,2022.0,356.21,5
84792,"Bullis, Todd (Mr.)",LTGOVERNOR,,2022.0,354.81,4
57429,"Alvarado, Maria Luisa (Ms.)",LTGOVERNOR,,2022.0,0.0,2
80586,"Gruene, Katija A. (Ms.)",LTGOVERNOR,,2022.0,0.0,1
86343,"Brailey, Carla (Dr.)",LTGOVERNOR,State,2022.0,0.0,5
86500,"Dentaen, Deauc Nash",LTGOVERNOR,,2022.0,0.0,2
86501,"Withers, Jason Eric",LTGOVERNOR,,2022.0,0.0,2
62288,"Phelan, Matthew M. (The Honorable)",STATEREP,21,2022.0,9898706.23,12
86112,"Glasheen, David",STATEREP,84,2022.0,1598424.28,4
69563,"Chan, Wan-Yu Elisa (Ms.)",STATEREP,122,2022.0,1442301.8499999999,11
51797,"Guillen, Ryan A. (The Honorable)",STATEREP,31,2022.0,1401317.05,7
69344,"Meyer, Morgan D. (The Honorable)",STATEREP,108,2022.0,1358139.15,6
67801,"Kacal, Kyle J. (The Honorable)",STATEREP,12,2022.0,1300093.8599999999,8
57431,"Klick, Stephanie D. (The Honorable)",STATEREP,91,2022.0,1298613.68,7
85950,"Dorazio, Mark E. (Mr.)",STATEREP,122,2022.0,1248496.15,11
84128,"Rogers, Glenn M. (The Honorable)",STATEREP,60,2022.0,1205608.86,7
62790,"Turner, Christopher G. (The Honorable)",STATEREP,101,2022.0,1172537.9,4
85663,"Troxclair, Ellen (Mrs.)",STATEREP,19,2022.0,1139338.3599999999,7
21186,"Raymond, Richard E. Pena (The Honorable)",STATEREP,42,2022.0,1000600.66,8
