year,district,office,candidate,party,votes,percentage
2022,28,Attorney General,Ash,L,1629,2.5
2022,28,Attorney General,Garza,D,26294,39.7
2022,29,Governor,Abbott,R,33356,58.6
2022,29,Governor,Barrios,G,212,0.4
2022,29,Governor,O'Rourke,D,22691,39.9
2022,29,Governor,Tippetts,L,610,1.1
2022,29,Governor,Write-In,W,42,0.1
2022,29,Lieutenant Governor,Collier,D,22441,39.6
2022,29,Lieutenant Governor,Patrick,R,32723,57.7
2022,29,Lieutenant Governor,Steele,L,1558,2.7
2022,29,Attorney General,Ash,L,1600,2.8
2022,29,Attorney General,Garza,D,22300,39.4
2022,30,Governor,Abbott,R,45077,78.7
2022,30,Governor,Barrios,G,200,0.3
2022,30,Governor,O'Rourke,D,11575,20.2
2022,30,Governor,Tippetts,L,382,0.7
2022,30,Governor,Write-In,W,31,0.1
2022,30,Lieutenant Governor,Collier,D,11631,20.5
2022,30,Lieutenant Governor,Patrick,R,44108,77.7
2022,30,Lieutenant Governor,Steele,L,1055,1.9
2022,30,Attorney General,Ash,L,1096,1.9
2022,30,Attorney General,Garza,D,11918,21.0
2022,31,Governor,Abbott,R,31908,62.5
2022,31,Governor,Barrios,G,304,0.6
2022,31,Governor,O'Rourke,D,18508,36.3
2022,31,Governor,Tippetts,L,310,0.6
2022,31,Governor,Write-In,W,16,0.0
2022,31,Lieutenant Governor,Collier,D,16164,34.4
2022,31,Lieutenant Governor,Patrick,R,29609,63.1
2022,31,Lieutenant Governor,Steele,L,1149,2.4
2022,31,Attorney General,Ash,L,964,2.1
2022,31,Attorney General,Garza,D,16828,36.1
2022,32,Governor,Abbott,R,36863,61.4
2022,32,Governor,Barrios,G,221,0.4
2022,32,Governor,O'Rourke,D,22270,37.1
2022,32,Governor,Tippetts,L,645,1.1
2022,32,Governor,Write-In,W,4,0.0
2022,32,Lieutenant Governor,Collier,D,21735,36.4
2022,32,Lieutenant Governor,Patrick,R,36139,60.6
2022,32,Lieutenant Governor,Steele,L,1793,3.0
2022,32,Attorney General,Ash,L,1555,2.6
2022,32,Attorney General,Garza,D,22102,37.1
2022,STATE,Attorney General,Paxton,R,4278859,53.4
2022,1,Attorney General,Paxton,R,46792,78.3
2022,2,Attorney General,Paxton,R,50353,80.2
2022,3,Attorney General,Paxton,R,46200,76.6
2022,4,Attorney General,Paxton,R,38789,67.8
2022,5,Attorney General,Paxton,R,52378,82.0
2022,6,Attorney General,Paxton,R,42732,71.0
2022,7,Attorney General,Paxton,R,42123,73.2
2022,8,Attorney General,Paxton,R,44456,80.0
2022,9,Attorney General,Paxton,R,50125,78.8
2022,10,Attorney General,Paxton,R,43753,65.5
2022,11,Attorney General,Paxton,R,45402,78.3
2022,12,Attorney General,Paxton,R,45237,74.1
2022,13,Attorney General,Paxton,R,40435,74.8
2022,14,Attorney General,Paxton,R,26762,55.2
2022,15,Attorney General,Paxton,R,45125,62.6
2022,16,Attorney General,Paxton,R,53374,78.7
2022,17,Attorney General,Paxton,R,38663,63.1
2022,18,Attorney General,Paxton,R,46026,83.1
2022,19,Attorney General,Paxton,R,67436,68.7
2022,20,Attorney General,Paxton,R,44864,53.9
2022,21,Attorney General,Paxton,R,47748,79.7
2022,22,Attorney General,Paxton,R,16675,43.8
2022,23,Attorney General,Paxton,R,34278,61.1
2022,24,Attorney General,Paxton,R,45724,65.6
2022,25,Attorney General,Paxton,R,30885,58.5
2022,26,Attorney General,Paxton,R,35145,57.3
2022,27,Attorney General,Paxton,R,16451,28.0
2022,28,Attorney General,Paxton,R,38282,57.8
2022,29,Attorney General,Paxton,R,32725,57.8
2022,30,Attorney General,Paxton,R,43628,77.0
2022,31,Attorney General,Paxton,R,28822,61.8
2022,32,Attorney General,Paxton,R,35886,60.3
2022,33,Governor,Abbott,R,42821,62.1
2022,33,Governor,Barrios,G,164,0.2
2022,33,Governor,O'Rourke,D,25198,36.5
2022,33,Governor,Tippetts,L,729,1.1
2022,33,Governor,Write-In,W,31,0.0
2022,33,Lieutenant Governor,Collier,D,25367,37.0
2022,33,Lieutenant Governor,Patrick,R,41527,60.5
2022,33,Lieutenant Governor,Steele,L,1751,2.6
2022,33,Attorney General,Ash,L,2397,3.5
2022,33,Attorney General,Garza,D,24934,36.4
2022,34,Governor,Abbott,R,18285,47.0
2022,34,Governor,Barrios,G,236,0.6
2022,34,Governor,O'Rourke,D,20128,51.7
2022,34,Governor,Tippetts,L,290,0.7
2022,34,Governor,Write-In,W,4,0.0
2022,34,Lieutenant Governor,Collier,D,19565,50.9
2022,34,Lieutenant Governor,Patrick,R,17808,46.3
2022,34,Lieutenant Governor,Steele,L,1054,2.7
2022,34,Attorney General,Ash,L,808,2.1
2022,34,Attorney General,Garza,D,20094,52.3
2022,35,Governor,Abbott,R,13593,44.9
2022,35,Governor,Barrios,G,199,0.7
2022,35,Governor,O'Rourke,D,16300,53.9
2022,35,Governor,Tippetts,L,153,0.5
2022,35,Governor,Write-In,W,10,0.0
2022,35,Lieutenant Governor,Collier,D,14915,51.6
2022,35,Lieutenant Governor,Patrick,R,13210,45.7
2022,35,Lieutenant Governor,Steele,L,804,2.8
2022,35,Attorney General,Ash,L,549,1.9
2022,35,Attorney General,Garza,D,15774,54.7
2022,36,Governor,Abbott,R,11603,38.6
2022,36,Governor,Barrios,G,256,0.9
2022,36,Governor,O'Rourke,D,17964,59.8
2022,36,Governor,Tippetts,L,211,0.7
2022,36,Governor,Write-In,W,9,0.0
2022,36,Lieutenant Governor,Collier,D,16675,57.4
2022,36,Lieutenant Governor,Patrick,R,11401,39.3
2022,36,Lieutenant Governor,Steele,L,953,3.3
2022,36,Attorney General,Ash,L,603,2.1
2022,36,Attorney General,Garza,D,17577,60.6
2022,37,Governor,Abbott,R,13120,42.0
2022,37,Governor,Barrios,G,263,0.8
2022,37,Governor,O'Rourke,D,17590,56.2
2022,37,Governor,Tippetts,L,283,0.9
2022,37,Governor,Write-In,W,17,0.1
2022,37,Lieutenant Governor,Collier,D,16374,53.4
2022,37,Lieutenant Governor,Patrick,R,13275,43.3
2022,37,Lieutenant Governor,Steele,L,1013,3.3
2022,37,Attorney General,Ash,L,776,2.5
2022,37,Attorney General,Garza,D,17500,57.2
2022,38,Governor,Abbott,R,14821,43.5
2022,38,Governor,Barrios,G,229,0.7
2022,38,Governor,O'Rourke,D,18726,55.0
2022,38,Governor,Tippetts,L,247,0.7
2022,38,Governor,Write-In,W,24,0.1
2022,38,Lieutenant Governor,Collier,D,17745,52.9
2022,38,Lieutenant Governor,Patrick,R,14840,44.2
2022,38,Lieutenant Governor,Steele,L,953,2.8
2022,38,Attorney General,Ash,L,706,2.1
2022,38,Attorney General,Garza,D,18760,56.1
2022,39,Governor,Abbott,R,11274,39.7
2022,39,Governor,Barrios,G,198,0.7
2022,39,Governor,O'Rourke,D,16711,58.9
2022,39,Governor,Tippetts,L,184,0.6
2022,39,Governor,Write-In,W,10,0.0
2022,39,Lieutenant Governor,Collier,D,15173,55.6
2022,39,Lieutenant Governor,Patrick,R,11230,41.2
2022,39,Lieutenant Governor,Steele,L,866,3.2
2022,39,Attorney General,Ash,L,573,2.1
2022,39,Attorney General,Garza,D,16083,59.1
2022,40,Governor,Abbott,R,12454,38.7
2022,40,Governor,Barrios,G,169,0.5
2022,40,Governor,O'Rourke,D,19375,60.2
2022,40,Governor,Tippetts,L,166,0.5
2022,40,Governor,Write-In,W,8,0.0
2022,40,Lieutenant Governor,Collier,D,18045,57.8
2022,40,Lieutenant Governor,Patrick,R,12292,39.3
2022,40,Lieutenant Governor,Steele,L,908,2.9
2022,40,Attorney General,Ash,L,588,1.9
2022,40,Attorney General,Garza,D,18885,60.5
2022,41,Governor,Abbott,R,15864,44.0
2022,41,Governor,Barrios,G,147,0.4
2022,41,Governor,O'Rourke,D,19809,55.0
2022,41,Governor,Tippetts,L,197,0.5
2022,41,Governor,Write-In,W,20,0.1
2022,41,Lieutenant Governor,Collier,D,18977,53.4
2022,41,Lieutenant Governor,Patrick,R,15692,44.2
2022,41,Lieutenant Governor,Steele,L,842,2.4
2022,41,Attorney General,Ash,L,600,1.7
2022,41,Attorney General,Garza,D,19671,55.5
2022,42,Governor,Abbott,R,13110,37.7
2022,42,Governor,Barrios,G,494,1.4
2022,42,Governor,O'Rourke,D,20853,60.0
2022,42,Governor,Tippetts,L,262,0.8
2022,42,Governor,Write-In,W,18,0.1
2022,42,Lieutenant Governor,Collier,D,19231,58.0
2022,42,Lieutenant Governor,Patrick,R,12265,37.0
2022,42,Lieutenant Governor,Steele,L,1682,5.1
2022,42,Attorney General,Ash,L,763,2.3
2022,42,Attorney General,Garza,D,21100,63.5
2022,43,Governor,Abbott,R,31398,63.6
2022,43,Governor,Barrios,G,223,0.5
2022,43,Governor,O'Rourke,D,17388,35.2
2022,43,Governor,Tippetts,L,369,0.7
2022,43,Governor,Write-In,W,15,0.0
2022,43,Lieutenant Governor,Collier,D,17285,35.5
2022,43,Lieutenant Governor,Patrick,R,30332,62.3
2022,43,Lieutenant Governor,Steele,L,1055,2.2
2022,43,Attorney General,Ash,L,943,1.9
2022,43,Attorney General,Garza,D,17751,36.5
2022,44,Governor,Abbott,R,41251,65.7
2022,44,Governor,Barrios,G,242,0.4
2022,44,Governor,O'Rourke,D,20485,32.6
2022,44,Governor,Tippetts,L,773,1.2
2022,44,Governor,Write-In,W,57,0.1
2022,44,Lieutenant Governor,Collier,D,19717,31.6
2022,44,Lieutenant Governor,Patrick,R,40522,65.0
2022,44,Lieutenant Governor,Steele,L,2062,3.3
2022,44,Attorney General,Ash,L,2004,3.2
2022,44,Attorney General,Garza,D,20003,32.2
2022,45,Governor,Abbott,R,26458,39.1
2022,45,Governor,Barrios,G,301,0.4
2022,45,Governor,O'Rourke,D,39964,59.0
2022,45,Governor,Tippetts,L,950,1.4
2022,45,Governor,Write-In,W,40,0.1
2022,45,Lieutenant Governor,Collier,D,38879,57.8
2022,45,Lieutenant Governor,Patrick,R,25717,38.2
2022,45,Lieutenant Governor,Steele,L,2646,3.9
2022,45,Attorney General,Ash,L,2516,3.8
2022,45,Attorney General,Garza,D,39388,58.7
2022,46,Governor,Abbott,R,12880,20.4
2022,46,Governor,Barrios,G,214,0.3
2022,46,Governor,O'Rourke,D,49352,78.1
2022,46,Governor,Tippetts,L,710,1.1
2022,46,Governor,Write-In,W,42,0.1
2022,46,Lieutenant Governor,Collier,D,47847,76.6
2022,46,Lieutenant Governor,Patrick,R,12451,19.9
2022,46,Lieutenant Governor,Steele,L,2168,3.5
2022,46,Attorney General,Ash,L,1768,2.8
2022,46,Attorney General,Garza,D,48361,77.7
2022,47,Governor,Abbott,R,31712,37.0
2022,47,Governor,Barrios,G,157,0.2
2022,47,Governor,O'Rourke,D,52607,61.4
2022,47,Governor,Tippetts,L,1140,1.3
2022,47,Governor,Write-In,W,61,0.1
2022,47,Lieutenant Governor,Collier,D,52241,61.5
2022,47,Lieutenant Governor,Patrick,R,30167,35.5
2022,47,Lieutenant Governor,Steele,L,2517,3.0
2022,47,Attorney General,Ash,L,2998,3.6
2022,47,Attorney General,Garza,D,52285,61.9
2022,48,Governor,Abbott,R,24054,26.9
2022,48,Governor,Barrios,G,195,0.2
2022,48,Governor,O'Rourke,D,63932,71.5
2022,48,Governor,Tippetts,L,1125,1.3
2022,48,Governor,Write-In,W,75,0.1
2022,48,Lieutenant Governor,Collier,D,63107,71.4
2022,48,Lieutenant Governor,Patrick,R,22537,25.5
2022,48,Lieutenant Governor,Steele,L,2731,3.1
2022,48,Attorney General,Ash,L,3036,3.4
2022,48,Attorney General,Garza,D,63381,72.0
2022,49,Governor,Abbott,R,12312,14.3
2022,49,Governor,Barrios,G,237,0.3
2022,49,Governor,O'Rourke,D,72833,84.3
2022,49,Governor,Tippetts,L,901,1.0
2022,49,Governor,Write-In,W,71,0.1
2022,49,Lieutenant Governor,Collier,D,71484,83.8
2022,49,Lieutenant Governor,Patrick,R,11640,13.6
2022,49,Lieutenant Governor,Steele,L,2179,2.6
2022,49,Attorney General,Ash,L,2217,2.6
2022,49,Attorney General,Garza,D,71660,84.3
2022,50,Governor,Abbott,R,11080,21.7
2022,50,Governor,Barrios,G,195,0.4
2022,50,Governor,O'Rourke,D,39016,76.6
2022,50,Governor,Tippetts,L,614,1.2
2022,50,Governor,Write-In,W,50,0.1
2022,50,Lieutenant Governor,Collier,D,37823,75.2
2022,50,Lieutenant Governor,Patrick,R,10708,21.3
2022,50,Lieutenant Governor,Steele,L,1763,3.5
2022,50,Attorney General,Ash,L,1462,2.9
2022,50,Attorney General,Garza,D,38300,76.4
2022,51,Governor,Abbott,R,7250,14.0
2022,51,Governor,Barrios,G,264,0.5
2022,51,Governor,O'Rourke,D,43673,84.3
2022,51,Governor,Tippetts,L,557,1.1
2022,51,Governor,Write-In,W,38,0.1
2022,51,Lieutenant Governor,Collier,D,41902,82.3
2022,51,Lieutenant Governor,Patrick,R,7077,13.9
2022,51,Lieutenant Governor,Steele,L,1948,3.8
2022,51,Attorney General,Ash,L,1472,2.9
2022,51,Attorney General,Garza,D,42581,83.7
2022,52,Governor,Abbott,R,42311,53.1
2022,52,Governor,Barrios,G,192,0.2
2022,52,Governor,O'Rourke,D,35983,45.2
2022,52,Governor,Tippetts,L,1071,1.3
2022,52,Governor,Write-In,W,60,0.1
2022,52,Lieutenant Governor,Collier,D,35301,45.0
2022,52,Lieutenant Governor,Patrick,R,40627,51.8
2022,52,Lieutenant Governor,Steele,L,2506,3.2
2022,52,Attorney General,Ash,L,2972,3.8
2022,52,Attorney General,Garza,D,34887,45.0
2022,53,Governor,Abbott,R,63132,78.6
2022,53,Governor,Barrios,G,260,0.3
2022,53,Governor,O'Rourke,D,16172,20.1
2022,53,Governor,Tippetts,L,754,0.9
2022,53,Governor,Write-In,W,37,0.0
2022,53,Lieutenant Governor,Collier,D,16214,20.3
2022,53,Lieutenant Governor,Patrick,R,61564,77.3
2022,53,Lieutenant Governor,Steele,L,1903,2.4
2022,53,Attorney General,Ash,L,2030,2.6
2022,53,Attorney General,Garza,D,16435,20.7
2022,54,Governor,Abbott,R,23763,59.7
2022,54,Governor,Barrios,G,183,0.5
2022,54,Governor,O'Rourke,D,15463,38.8
2022,54,Governor,Tippetts,L,384,1.0
2022,54,Governor,Write-In,W,20,0.1
2022,54,Lieutenant Governor,Collier,D,14999,38.1
2022,54,Lieutenant Governor,Patrick,R,23153,58.8
2022,54,Lieutenant Governor,Steele,L,1222,3.1
2022,54,Attorney General,Ash,L,1227,3.1
2022,54,Attorney General,Garza,D,15197,38.7
2022,55,Governor,Abbott,R,28125,58.4
2022,55,Governor,Barrios,G,180,0.4
2022,55,Governor,O'Rourke,D,19322,40.1
2022,55,Governor,Tippetts,L,504,1.0
2022,55,Governor,Write-In,W,50,0.1
2022,55,Lieutenant Governor,Collier,D,18735,39.3
2022,55,Lieutenant Governor,Patrick,R,27430,57.5
2022,55,Lieutenant Governor,Steele,L,1565,3.3
2022,55,Attorney General,Ash,L,1576,3.3
2022,55,Attorney General,Garza,D,18972,39.9
2022,56,Governor,Abbott,R,42660,68.7
2022,56,Governor,Barrios,G,145,0.2
2022,56,Governor,O'Rourke,D,18584,29.9
2022,56,Governor,Tippetts,L,643,1.0
2022,56,Governor,Write-In,W,27,0.0
2022,56,Lieutenant Governor,Collier,D,18617,30.1
2022,56,Lieutenant Governor,Patrick,R,41578,67.3
2022,56,Lieutenant Governor,Steele,L,1556,2.5
2022,56,Attorney General,Ash,L,1876,3.0
2022,56,Attorney General,Garza,D,18523,30.1
2022,57,Governor,Abbott,R,41362,59.4
2022,57,Governor,Barrios,G,173,0.2
2022,57,Governor,O'Rourke,D,27343,39.3
2022,57,Governor,Tippetts,L,770,1.1
2022,57,Governor,Write-In,W,12,0.0
2022,57,Lieutenant Governor,Collier,D,27155,39.2
2022,57,Lieutenant Governor,Patrick,R,39992,57.7
2022,57,Lieutenant Governor,Steele,L,2208,3.2
2022,57,Attorney General,Ash,L,2645,3.8
2022,57,Attorney General,Garza,D,26802,38.8
2022,58,Governor,Abbott,R,46384,77.4
2022,58,Governor,Barrios,G,113,0.2
2022,58,Governor,O'Rourke,D,12819,21.4
2022,58,Governor,Tippetts,L,569,0.9
2022,58,Governor,Write-In,W,17,0.0
2022,58,Lieutenant Governor,Collier,D,13250,22.2
2022,58,Lieutenant Governor,Patrick,R,45046,75.5
2022,58,Lieutenant Governor,Steele,L,1389,2.3
2022,58,Attorney General,Ash,L,1925,3.2
2022,58,Attorney General,Garza,D,12611,21.2
2022,59,Governor,Abbott,R,48210,80.1
2022,59,Governor,Barrios,G,166,0.3
2022,59,Governor,O'Rourke,D,11160,18.5
2022,59,Governor,Tippetts,L,638,1.1
2022,59,Governor,Write-In,W,48,0.1
2022,59,Lieutenant Governor,Collier,D,11629,19.4
2022,59,Lieutenant Governor,Patrick,R,46739,78.1
2022,59,Lieutenant Governor,Steele,L,1483,2.5
2022,59,Attorney General,Ash,L,1944,3.3
2022,59,Attorney General,Garza,D,11129,18.6
2022,60,Governor,Abbott,R,62930,83.1
2022,60,Governor,Barrios,G,138,0.2
2022,60,Governor,O'Rourke,D,11826,15.6
2022,60,Governor,Tippetts,L,769,1.0
2022,60,Governor,Write-In,W,42,0.1
2022,60,Lieutenant Governor,Collier,D,12452,16.5
2022,60,Lieutenant Governor,Patrick,R,61158,81.1
2022,60,Lieutenant Governor,Steele,L,1827,2.4
2022,60,Attorney General,Ash,L,2497,3.3
2022,60,Attorney General,Garza,D,11711,15.6
2022,61,Governor,Abbott,R,37385,56.8
2022,61,Governor,Barrios,G,147,0.2
2022,61,Governor,O'Rourke,D,27581,41.9
2022,61,Governor,Tippetts,L,639,1.0
2022,61,Governor,Write-In,W,45,0.1
2022,61,Lieutenant Governor,Collier,D,27107,41.6
2022,61,Lieutenant Governor,Patrick,R,36472,55.9
2022,61,Lieutenant Governor,Steele,L,1609,2.5
2022,61,Attorney General,Ash,L,2169,3.3
2022,61,Attorney General,Garza,D,26906,41.5
2022,62,Governor,Abbott,R,49695,79.4
2022,62,Governor,Barrios,G,167,0.3
2022,62,Governor,O'Rourke,D,12208,19.5
2022,62,Governor,Tippetts,L,546,0.9
2022,62,Governor,Write-In,W,4,0.0
2022,62,Lieutenant Governor,Collier,D,12416,19.9
2022,62,Lieutenant Governor,Patrick,R,48531,77.9
2022,62,Lieutenant Governor,Steele,L,1331,2.1
2022,62,Attorney General,Ash,L,1552,2.5
2022,62,Attorney General,Garza,D,12403,20.0
2022,63,Governor,Abbott,R,35831,54.8
2022,63,Governor,Barrios,G,154,0.2
2022,63,Governor,O'Rourke,D,28630,43.8
2022,63,Governor,Tippetts,L,770,1.2
2022,63,Governor,Write-In,W,18,0.0
2022,63,Lieutenant Governor,Collier,D,28561,43.9
2022,63,Lieutenant Governor,Patrick,R,34581,53.1
2022,63,Lieutenant Governor,Steele,L,1970,3.0
2022,63,Attorney General,Ash,L,2502,3.9
2022,63,Attorney General,Garza,D,28025,43.2
2022,64,Governor,Abbott,R,38675,60.2
2022,64,Governor,Barrios,G,187,0.3
2022,64,Governor,O'Rourke,D,24627,38.3
2022,64,Governor,Tippetts,L,708,1.1
2022,64,Governor,Write-In,W,25,0.0
2022,64,Lieutenant Governor,Collier,D,24178,37.9
2022,64,Lieutenant Governor,Patrick,R,37572,58.9
2022,64,Lieutenant Governor,Steele,L,2088,3.3
2022,64,Attorney General,Ash,L,2150,3.4
2022,64,Attorney General,Garza,D,24123,37.9
2022,65,Governor,Abbott,R,41487,56.9
2022,65,Governor,Barrios,G,162,0.2
2022,65,Governor,O'Rourke,D,30451,41.7
2022,65,Governor,Tippetts,L,825,1.1
2022,65,Governor,Write-In,W,17,0.0
2022,65,Lieutenant Governor,Collier,D,30509,42.0
2022,65,Lieutenant Governor,Patrick,R,40117,55.2
2022,65,Lieutenant Governor,Steele,L,2059,2.8
2022,65,Attorney General,Ash,L,2533,3.5
2022,65,Attorney General,Garza,D,30050,41.5
2022,33,Attorney General,Paxton,R,41098,60.1
2022,34,Attorney General,Paxton,R,17533,45.6
2022,35,Attorney General,Paxton,R,12499,43.4
2022,36,Attorney General,Paxton,R,10805,37.3
2022,37,Attorney General,Paxton,R,12320,40.3
2022,38,Attorney General,Paxton,R,13998,41.8
2022,39,Attorney General,Paxton,R,10543,38.8
2022,40,Attorney General,Paxton,R,11746,37.6
2022,41,Attorney General,Paxton,R,15194,42.8
2022,42,Attorney General,Paxton,R,11376,34.2
2022,43,Attorney General,Paxton,R,29982,61.6
2022,44,Attorney General,Paxton,R,40065,64.5
2022,45,Attorney General,Paxton,R,25176,37.5
2022,46,Attorney General,Paxton,R,12142,19.5
2022,47,Attorney General,Paxton,R,29162,34.5
2022,48,Attorney General,Paxton,R,21587,24.5
2022,49,Attorney General,Paxton,R,11141,13.1
2022,50,Attorney General,Paxton,R,10394,20.7
2022,51,Attorney General,Paxton,R,6794,13.4
2022,52,Attorney General,Paxton,R,39729,51.2
2022,53,Attorney General,Paxton,R,61108,76.8
2022,54,Attorney General,Paxton,R,22862,58.2
2022,55,Attorney General,Paxton,R,26975,56.8
2022,56,Attorney General,Paxton,R,41151,66.9
2022,57,Attorney General,Paxton,R,39711,57.4
2022,58,Attorney General,Paxton,R,45037,75.6
2022,59,Attorney General,Paxton,R,46662,78.1
2022,60,Attorney General,Paxton,R,61047,81.1
2022,61,Attorney General,Paxton,R,35826,55.2
2022,62,Attorney General,Paxton,R,48160,77.5
2022,63,Attorney General,Paxton,R,34361,53.0
2022,64,Attorney General,Paxton,R,37446,58.8
2022,65,Attorney General,Paxton,R,39844,55.0
2022,66,Governor,Abbott,R,41464,56.9
2022,66,Governor,Barrios,G,159,0.2
2022,66,Governor,O'Rourke,D,30421,41.8
2022,66,Governor,Tippetts,L,710,1.0
2022,66,Governor,Write-In,W,67,0.1
2022,66,Lieutenant Governor,Collier,D,30491,42.3
2022,66,Lieutenant Governor,Patrick,R,40000,55.4
2022,66,Lieutenant Governor,Steele,L,1659,2.3
2022,66,Attorney General,Ash,L,2403,3.3
2022,66,Attorney General,Garza,D,30077,41.9
2022,67,Governor,Abbott,R,40495,55.6
2022,67,Governor,Barrios,G,157,0.2
2022,67,Governor,O'Rourke,D,31277,43.0
2022,67,Governor,Tippetts,L,831,1.1
2022,67,Governor,Write-In,W,43,0.1
2022,67,Lieutenant Governor,Collier,D,31258,43.4
2022,67,Lieutenant Governor,Patrick,R,39032,54.1
2022,67,Lieutenant Governor,Steele,L,1815,2.5
2022,67,Attorney General,Ash,L,2692,3.8
2022,67,Attorney General,Garza,D,30823,43.0
2022,68,Governor,Abbott,R,60811,86.8
2022,68,Governor,Barrios,G,164,0.2
2022,68,Governor,O'Rourke,D,8471,12.1
2022,68,Governor,Tippetts,L,613,0.9
2022,68,Governor,Write-In,W,25,0.0
2022,68,Lieutenant Governor,Collier,D,9018,12.9
2022,68,Lieutenant Governor,Patrick,R,59327,85.1
2022,68,Lieutenant Governor,Steele,L,1333,1.9
2022,68,Attorney General,Ash,L,1660,2.4
2022,68,Attorney General,Garza,D,8645,12.4
2022,69,Governor,Abbott,R,41038,79.3
2022,69,Governor,Barrios,G,154,0.3
2022,69,Governor,O'Rourke,D,10023,19.4
2022,69,Governor,Tippetts,L,509,1.0
2022,69,Governor,Write-In,W,14,0.0
2022,69,Lieutenant Governor,Collier,D,10169,19.8
2022,69,Lieutenant Governor,Patrick,R,40017,77.8
2022,69,Lieutenant Governor,Steele,L,1229,2.4
2022,69,Attorney General,Ash,L,1112,2.2
2022,69,Attorney General,Garza,D,10368,20.2
2022,70,Governor,Abbott,R,27581,45.9
2022,70,Governor,Barrios,G,135,0.2
2022,70,Governor,O'Rourke,D,31749,52.8
2022,70,Governor,Tippetts,L,634,1.1
2022,70,Governor,Write-In,W,53,0.1
2022,70,Lieutenant Governor,Collier,D,31691,53.2
2022,70,Lieutenant Governor,Patrick,R,26411,44.3
2022,70,Lieutenant Governor,Steele,L,1477,2.5
2022,70,Attorney General,Ash,L,2014,3.4
2022,70,Attorney General,Garza,D,31363,53.0
2022,71,Governor,Abbott,R,42186,78.9
2022,71,Governor,Barrios,G,163,0.3
2022,71,Governor,O'Rourke,D,10550,19.7
2022,71,Governor,Tippetts,L,539,1.0
2022,71,Governor,Write-In,W,34,0.1
2022,71,Lieutenant Governor,Collier,D,10602,19.9
2022,71,Lieutenant Governor,Patrick,R,41108,77.3
2022,71,Lieutenant Governor,Steele,L,1458,2.7
2022,71,Attorney General,Ash,L,1367,2.6
2022,71,Attorney General,Garza,D,10784,20.3
2022,72,Governor,Abbott,R,39383,79.3
2022,72,Governor,Barrios,G,187,0.4
2022,72,Governor,O'Rourke,D,9569,19.3
2022,72,Governor,Tippetts,L,494,1.0
2022,72,Governor,Write-In,W,32,0.1
2022,72,Lieutenant Governor,Collier,D,9799,19.9
2022,72,Lieutenant Governor,Patrick,R,38289,77.7
2022,72,Lieutenant Governor,Steele,L,1197,2.4
2022,72,Attorney General,Ash,L,1105,2.2
2022,72,Attorney General,Garza,D,9925,20.2
2022,73,Governor,Abbott,R,67130,69.4
2022,73,Governor,Barrios,G,211,0.2
2022,73,Governor,O'Rourke,D,28201,29.1
2022,73,Governor,Tippetts,L,1199,1.2
2022,73,Governor,Write-In,W,36,0.0
2022,73,Lieutenant Governor,Collier,D,28055,29.1
2022,73,Lieutenant Governor,Patrick,R,65623,68.0
2022,73,Lieutenant Governor,Steele,L,2835,2.9
2022,73,Attorney General,Ash,L,3143,3.3
2022,73,Attorney General,Garza,D,28014,29.1
2022,74,Governor,Abbott,R,19170,49.2
2022,74,Governor,Barrios,G,348,0.9
2022,74,Governor,O'Rourke,D,19056,48.9
2022,74,Governor,Tippetts,L,378,1.0
2022,74,Governor,Write-In,W,15,0.0
2022,74,Lieutenant Governor,Collier,D,17793,47.8
2022,74,Lieutenant Governor,Patrick,R,18079,48.6
2022,74,Lieutenant Governor,Steele,L,1336,3.6
2022,74,Attorney General,Ash,L,1017,2.7
2022,74,Attorney General,Garza,D,18469,49.9
2022,75,Governor,Abbott,R,10018,34.8
2022,75,Governor,Barrios,G,209,0.7
2022,75,Governor,O'Rourke,D,18251,63.5
2022,75,Governor,Tippetts,L,258,0.9
2022,75,Governor,Write-In,W,15,0.1
2022,75,Lieutenant Governor,Collier,D,16912,60.4
2022,75,Lieutenant Governor,Patrick,R,9940,35.5
2022,75,Lieutenant Governor,Steele,L,1150,4.1
2022,75,Attorney General,Ash,L,850,3.0
2022,75,Attorney General,Garza,D,17449,62.3
2022,76,Governor,Abbott,R,20502,39.8
2022,76,Governor,Barrios,G,287,0.6
2022,76,Governor,O'Rourke,D,30239,58.6
2022,76,Governor,Tippetts,L,509,1.0
2022,76,Governor,Write-In,W,36,0.1
2022,76,Lieutenant Governor,Collier,D,29488,57.9
2022,76,Lieutenant Governor,Patrick,R,20155,39.6
2022,76,Lieutenant Governor,Steele,L,1309,2.6
2022,76,Attorney General,Ash,L,1279,2.5
2022,76,Attorney General,Garza,D,29457,58.0
2022,77,Governor,Abbott,R,8692,25.3
2022,77,Governor,Barrios,G,326,1.0
2022,77,Governor,O'Rourke,D,24959,72.7
2022,77,Governor,Tippetts,L,315,0.9
2022,77,Governor,Write-In,W,19,0.1
2022,77,Lieutenant Governor,Collier,D,23182,69.5
2022,77,Lieutenant Governor,Patrick,R,8740,26.2
2022,77,Lieutenant Governor,Steele,L,1427,4.3
2022,77,Attorney General,Ash,L,1068,3.2
2022,77,Attorney General,Garza,D,24013,71.9
2022,78,Governor,Abbott,R,21133,41.4
2022,78,Governor,Barrios,G,324,0.6
2022,78,Governor,O'Rourke,D,29140,57.0
2022,78,Governor,Tippetts,L,445,0.9
2022,78,Governor,Write-In,W,40,0.1
